,Subject Age Group,Stop Resolution,Weapon Type,Officer Gender,Officer Race,Subject Perceived Race,Subject Perceived Gender,Officer Age,Weekday,Time of Month,Precinct,Watch,Final Call Re-map,Initial Call Re-map
20699,3,0,None,0,Multi-Racial,White,0,5,3,2,TRAINING,0,trespass,suspicious
20700,3,0,None,1,White,White,1,3,3,2,SOUTH,3,domestic violence,assault
20701,3,0,None,0,White,White,0,3,6,3,EAST,3,suspicious,suspicious
20702,3,1,None,0,White,African American,0,4,6,3,SOUTH,3,assault,unknown
20703,3,0,None,0,White,White,0,4,0,3,WEST,3,theft,theft
20704,3,0,None,0,Multi-Racial,White,0,3,2,2,EAST,2,disturbance,disturbance
20705,3,1,None,0,Hispanic,White,0,3,1,3,EAST,2,property damage,trespass
20706,3,1,None,0,White,African American,0,3,1,3,NORTH,3,warrant,warrant
20707,3,1,None,0,White,White,0,4,1,3,WEST,1,trespass,theft
20708,3,0,None,0,White,African American,0,3,0,2,SOUTHWEST,1,domestic violence,assist
20709,3,1,None,0,White,White,0,4,0,2,WEST,1,theft,disturbance
20710,3,0,None,0,White,White,0,4,0,2,SOUTH,3,suspicious,suspicious
20711,3,0,None,0,Multi-Racial,Hispanic,0,4,2,2,EAST,1,weapon,assault
20712,3,1,None,0,White,White,0,3,1,2,EAST,2,theft,theft
20713,3,1,None,0,White,White,0,3,1,2,EAST,2,theft,theft
20714,3,0,None,1,White,White,0,3,2,2,WEST,3,warrant,warrant
20715,3,1,None,0,African American,African American,1,5,0,2,TRAINING,0,unknown,unknown
20716,3,1,None,1,Multi-Racial,Native,0,3,2,2,EAST,2,property damage,property damage
20717,3,0,None,0,Hispanic,African American,1,6,3,2,SOUTHWEST,3,weapon,weapon
20718,3,0,None,1,White,White,1,3,3,2,SOUTH,3,domestic violence,assault
20719,3,0,None,1,White,African American,0,3,4,2,NORTH,2,disturbance,disturbance
20720,3,1,None,0,White,Hispanic,0,4,4,2,SOUTHWEST,2,trespass,trespass
20721,3,1,None,0,White,White,1,3,5,3,SOUTHWEST,2,warrant,disturbance
20722,3,1,None,0,White,African American,0,2,6,3,SOUTH,2,traffic,homicide
20723,3,0,None,0,White,White,0,5,0,3,NORTH,1,suspicious,disturbance
20724,3,0,None,0,White,White,0,3,1,3,TRAINING,0,suspicious,suspicious
20725,3,0,None,0,White,White,1,4,1,3,WEST,3,domestic violence,disturbance
20726,3,0,None,0,Hispanic,African American,0,3,2,3,EAST,2,unknown,unknown
20727,3,0,Lethal Blade,0,White,White,0,4,2,3,WEST,3,assist others,under influence
20728,3,0,None,0,Multi-Racial,African American,1,3,2,3,EAST,1,disturbance,disturbance
20729,3,0,None,0,White,Hispanic,0,5,2,3,SOUTH,1,suspicious,suspicious
20730,3,0,None,0,White,White,0,2,5,3,TRAINING,0,disturbance,disturbance
20731,3,0,Lethal Blade,0,Asian,White,0,5,5,3,NORTH,3,disturbance,trespass
20732,3,1,None,0,Hispanic,White,1,3,5,3,EAST,2,warrant,suspicious
20733,3,1,None,0,Hispanic,African American,1,4,5,3,WEST,0,under influence,under influence
20734,3,1,None,0,Hispanic,African American,0,3,6,1,TRAINING,0,warrant,trespass
20735,3,1,None,0,Hispanic,Asian,0,3,0,2,EAST,2,unknown,unknown
20736,3,1,None,0,White,White,0,3,6,1,WEST,3,theft,theft
20737,3,0,None,0,White,White,0,3,1,1,EAST,3,warrant,suspicious
20738,3,1,None,1,White,African American,0,2,1,1,TRAINING,0,theft,suspicious
20739,3,1,None,0,White,Unknown,0,3,2,1,WEST,1,unknown,unknown
20740,3,1,None,0,White,White,0,5,2,1,SOUTH,2,theft,suspicious
20741,3,0,None,0,White,White,0,3,6,3,EAST,3,disturbance,child
20742,3,0,None,0,White,White,0,3,0,3,WEST,3,property damage,property damage
20743,3,0,None,0,Multi-Racial,African American,0,4,1,3,EAST,1,domestic violence,assault
20744,3,1,None,0,White,White,0,4,1,3,WEST,1,trespass,theft
20745,3,1,None,0,White,White,0,3,1,3,NORTH,1,theft,theft
20746,3,0,None,0,African American,White,1,4,1,3,NORTH,2,trespass,suspicious
20747,3,1,None,0,Hispanic,African American,0,3,1,3,NORTH,2,theft,theft
20748,3,1,None,0,White,African American,0,3,3,3,NORTH,1,assault,disturbance
20749,3,1,None,0,White,White,0,3,4,3,EAST,3,warrant,suspicious
20750,3,1,Lethal Blade,0,White,African American,0,3,4,3,SOUTH,1,assault,assault
20751,3,1,None,0,White,White,0,4,1,3,SOUTHWEST,2,traffic,auto
20752,3,0,None,0,White,White,0,4,2,3,WEST,3,assist others,under influence
20753,3,1,Lethal Blade,0,White,White,0,2,3,3,NORTH,2,assault,under influence
20754,3,0,None,0,Native,African American,0,4,5,3,EAST,1,disturbance,disturbance
20755,3,0,None,0,Multi-Racial,Native,1,4,1,1,WEST,3,domestic violence,disturbance
20756,3,1,None,0,White,African American,0,5,2,1,EAST,3,vice,suspicious
20757,3,0,None,0,White,White,0,4,3,1,SOUTH,3,assault,assault
20758,3,1,None,0,White,White,0,4,3,1,WEST,3,under influence,disturbance
20759,3,0,None,0,Asian,White,0,3,3,1,WEST,3,person in crisis,suspicious
20760,3,0,None,0,White,African American,0,3,4,1,SOUTH,3,suspicious,traffic
20761,3,1,None,0,White,African American,0,3,2,1,EAST,3,assault,disturbance
20762,3,0,None,1,White,White,1,4,2,1,WEST,3,disturbance,assist others
20763,3,0,None,0,Asian,African American,0,3,3,1,WEST,3,property damage,property damage
20764,3,0,None,0,White,Hispanic,0,3,3,1,SOUTHWEST,3,theft,suspicious
20765,3,0,None,0,White,African American,0,2,3,1,WEST,1,trespass,disturbance
20766,3,0,None,0,White,African American,0,4,3,1,SOUTH,3,disturbance,suspicious
20767,3,1,None,0,White,Unknown,0,3,4,1,SOUTHWEST,2,warrant,suspicious
20768,3,1,None,0,White,Hispanic,0,3,5,1,SOUTHWEST,2,warrant,warrant
20769,3,1,None,0,White,African American,0,3,0,2,WEST,3,traffic,under influence
20770,3,0,None,0,White,White,0,4,0,2,WEST,3,person in crisis,assist
20771,3,0,None,0,White,Hispanic,0,3,5,3,NORTH,2,suspicious,weapon
20772,3,0,None,0,White,African American,0,3,5,3,WEST,2,unknown,unknown
20773,3,1,None,0,Hispanic,African American,0,4,5,3,WEST,0,under influence,under influence
20774,3,0,None,0,Multi-Racial,White,0,4,0,1,WEST,3,unknown,unknown
20775,3,0,None,0,Unknown,White,0,4,3,1,SOUTH,3,trespass,disturbance
20776,3,0,None,0,Asian,African American,0,4,4,1,WEST,2,unknown,unknown
20777,3,0,None,0,White,African American,0,5,4,1,WEST,1,trespass,trespass
20778,3,0,None,0,White,Unknown,1,4,4,1,SOUTH,0,trespass,trespass
20779,3,0,None,0,White,White,0,4,0,2,EAST,3,suspicious,suspicious
20780,3,1,None,0,White,White,0,4,0,2,TRAINING,0,trespass,theft
20781,3,1,None,1,White,White,1,3,0,2,TRAINING,0,under influence,under influence
20782,3,1,None,0,White,White,0,6,0,2,SOUTHWEST,1,theft,theft
20783,3,0,Lethal Blade,0,Multi-Racial,White,0,4,1,2,EAST,1,trespass,mischief
20784,3,0,None,0,White,African American,0,3,2,2,NORTH,3,domestic violence,disturbance
20785,3,1,None,0,White,African American,0,3,3,2,SOUTH,1,domestic violence,assault
20786,3,1,None,0,White,Native,1,3,3,2,SOUTH,2,disturbance,disturbance
20787,3,1,None,0,Unknown,White,0,3,5,2,NORTH,3,trespass,mischief
20788,3,0,None,0,Hispanic,Native,0,3,5,2,SOUTHWEST,2,animal,animal
20789,3,0,None,0,Hispanic,White,1,3,5,2,SOUTHWEST,2,animal,animal
20790,3,1,None,0,African American,White,0,3,6,2,SOUTHWEST,1,theft,suspicious
20791,3,1,None,0,White,African American,0,3,6,2,WEST,1,traffic,suspicious
20792,3,0,None,0,Native,Hispanic,1,4,2,3,SOUTHWEST,2,trespass,trespass
20793,3,0,None,0,White,White,0,4,4,3,SOUTHWEST,1,suspicious,trespass
20794,3,0,None,0,White,Hispanic,0,4,4,3,SOUTHWEST,1,suspicious,trespass
20795,3,0,None,0,African American,Hispanic,0,4,5,3,SOUTH,3,homicide,assault
20796,3,0,None,1,White,African American,0,5,5,3,EAST,1,trespass,suspicious
20797,3,0,None,0,White,White,0,3,6,1,SOUTHWEST,2,auto,auto
20798,3,0,None,0,White,White,0,3,0,1,WEST,1,suspicious,weapon
20799,3,0,None,0,Hispanic,White,0,3,1,1,WEST,3,person in crisis,disturbance
20800,3,1,None,0,White,African American,0,3,3,1,NORTH,2,assault,theft
20801,3,1,None,0,African American,White,1,3,4,1,WEST,3,warrant,vice
20802,3,0,None,0,White,White,0,2,4,1,WEST,1,person in crisis,person in crisis
20803,3,1,None,0,African American,White,0,5,4,1,SOUTHWEST,1,theft,theft
20804,3,0,None,0,Asian,Hispanic,0,3,4,1,SOUTHWEST,2,domestic violence,disturbance
20805,3,1,None,0,White,White,1,4,5,1,SOUTH,0,under influence,under influence
20806,3,1,Lethal Blade,0,White,White,0,3,5,1,SOUTH,0,under influence,theft
20807,3,1,None,1,White,African American,0,2,0,2,TRAINING,0,unknown,unknown
20808,3,0,None,0,White,White,0,3,0,2,EAST,3,suspicious,under influence
20809,3,1,Lethal Blade,0,White,African American,1,4,0,2,EAST,3,weapon,weapon
20810,3,0,None,0,African American,African American,0,5,2,2,SOUTH,3,suspicious,weapon
20811,3,1,None,0,White,White,0,2,4,2,TRAINING,0,warrant,disturbance
20812,3,1,None,0,White,White,1,4,5,2,NORTH,3,trespass,mischief
20813,3,1,None,0,White,African American,0,3,5,2,EAST,3,assault,assault
20814,3,0,None,0,Multi-Racial,White,0,3,1,2,NORTH,1,property damage,trespass
20815,3,1,None,0,Unknown,White,0,4,2,2,SOUTH,3,warrant,warrant
20816,3,0,None,0,White,African American,1,3,2,2,NORTH,3,domestic violence,disturbance
20817,3,1,None,0,White,White,1,3,3,2,EAST,1,warrant,warrant
20818,3,0,None,0,White,White,0,4,5,2,SOUTHWEST,2,suspicious,suspicious
20819,3,1,None,0,Hispanic,White,1,3,5,2,NORTH,3,theft,theft
20820,3,0,Lethal Blade,0,White,White,0,3,5,2,NORTH,2,disturbance,disturbance
20821,3,1,None,0,White,White,0,3,5,2,NORTH,3,theft,theft
20822,3,0,None,0,White,Unknown,1,3,6,2,WEST,2,person in crisis,assault
20823,3,1,None,0,White,African American,1,3,0,2,EAST,1,warrant,warrant
20824,3,1,None,0,White,African American,1,3,0,2,SOUTH,2,theft,theft
20825,3,0,None,0,White,White,1,3,5,2,SOUTH,0,domestic violence,disturbance
20826,3,0,Firearm,0,White,African American,0,3,5,2,EAST,2,disturbance,disturbance
20827,3,1,None,0,White,White,0,3,0,2,EAST,3,property damage,property damage
20828,3,1,None,0,White,White,0,3,1,2,SOUTH,2,unknown,unknown
20829,3,1,None,0,White,White,0,3,1,2,NORTH,3,domestic violence,unknown
20830,3,1,None,0,White,White,1,3,1,2,SOUTH,2,under influence,warrant
20831,3,0,None,0,White,White,0,4,2,2,TRAINING,0,assault,assault
20832,3,1,None,0,White,African American,0,3,2,2,EAST,2,assault,assault
20833,3,1,None,0,White,Multi-Racial,1,3,4,2,EAST,3,warrant,trespass
20834,3,1,None,1,White,White,0,2,4,2,TRAINING,0,trespass,homicide
20835,3,0,Unknown,0,Asian,White,0,2,4,2,WEST,3,disturbance,assault
20836,3,1,None,0,White,African American,0,3,0,2,EAST,3,property damage,property damage
20837,3,1,None,0,White,African American,0,3,0,2,SOUTH,2,theft,theft
20838,3,0,None,0,White,African American,0,2,1,2,EAST,3,theft,theft
20839,3,1,None,0,White,White,1,3,1,2,SOUTH,2,under influence,warrant
20840,3,1,None,0,White,White,0,3,1,2,EAST,1,theft,assault
20841,3,1,None,0,White,African American,0,3,2,2,EAST,3,warrant,suspicious
20842,3,1,Lethal Blade,0,African American,Unknown,0,3,2,2,EAST,2,property damage,trespass
20843,3,0,None,0,White,White,0,3,3,2,SOUTH,3,unknown,unknown
20844,3,1,None,0,Hispanic,White,0,3,2,2,WEST,3,assault,disturbance
20845,3,0,None,0,White,African American,1,3,3,2,WEST,3,disturbance,disturbance
20846,3,0,None,0,White,Hispanic,0,3,3,2,SOUTH,1,suspicious,suspicious
20847,3,0,None,0,White,White,0,4,1,2,SOUTH,3,under influence,warrant
20848,3,1,None,0,Multi-Racial,African American,0,3,3,2,NORTH,2,theft,disturbance
20849,3,0,None,0,African American,African American,1,3,3,2,WEST,3,trespass,trespass
20850,3,0,None,0,Asian,Hispanic,0,2,4,2,WEST,3,disturbance,assault
20851,3,1,None,1,White,White,0,2,4,2,TRAINING,0,assault,disturbance
20852,3,1,None,0,White,African American,0,3,5,2,EAST,3,theft,theft
20853,3,1,None,0,White,African American,0,3,5,2,EAST,3,assault,assault
20854,3,0,None,0,African American,White,0,5,5,2,EAST,1,theft,suspicious
20855,3,0,None,0,White,African American,0,3,0,3,NORTH,3,trespass,suspicious
20856,3,1,None,0,White,White,0,3,0,3,EAST,1,warrant,suspicious
20857,3,0,None,0,White,White,1,3,0,2,NORTH,2,unknown,unknown
20858,3,1,None,0,Asian,White,0,3,5,1,SOUTHWEST,2,theft,disturbance
20859,3,1,None,0,Hispanic,White,0,3,5,1,NORTH,2,theft,theft
20860,3,1,None,0,White,White,0,6,0,2,SOUTHWEST,1,theft,theft
20861,3,0,None,0,Hispanic,White,0,3,2,2,TRAINING,0,suspicious,suspicious
20862,3,0,None,1,White,African American,0,5,2,2,EAST,1,trespass,suspicious
20863,3,1,None,0,Asian,White,0,3,3,2,NORTH,2,assault,disturbance
20864,3,0,None,0,Asian,African American,0,3,3,2,WEST,3,suspicious,theft
20865,3,0,None,0,White,African American,0,4,5,2,EAST,3,disturbance,assault
20866,3,1,None,0,White,African American,0,2,6,2,SOUTH,2,assault,assault
20867,3,0,None,0,White,White,0,3,6,2,NORTH,3,assault,auto
20868,3,0,None,0,White,White,0,3,6,2,NORTH,3,assault,auto
20869,3,0,None,0,African American,Native,0,5,6,2,SOUTHWEST,1,domestic violence,unknown
20870,3,1,None,0,White,White,0,3,0,2,NORTH,1,theft,theft
20871,3,0,None,0,White,African American,0,4,0,2,EAST,1,disturbance,trespass
20872,3,0,None,0,White,African American,0,4,1,2,NORTH,3,domestic violence,disturbance
20873,3,1,None,0,White,White,1,3,1,2,NORTH,3,domestic violence,unknown
20874,3,1,None,0,White,African American,0,3,1,2,WEST,1,assault,assault
20875,3,1,Lethal Blade,0,White,White,1,4,3,2,SOUTH,3,warrant,suspicious
20876,3,0,None,0,White,White,0,3,3,2,SOUTHWEST,2,domestic violence,property damage
20877,3,0,None,0,Unknown,White,0,5,3,2,EAST,2,theft,theft
20878,3,0,None,0,White,White,0,5,4,2,MAJOR,0,unknown,unknown
20879,3,0,None,0,White,African American,0,3,6,2,NORTH,2,unknown,unknown
20880,3,0,None,0,Hispanic,African American,0,3,6,2,NORTH,3,trespass,disturbance
20881,3,0,None,0,White,White,0,3,6,2,NORTH,1,disturbance,disturbance
20882,3,1,None,0,Unknown,White,0,3,0,3,EAST,2,under influence,suspicious
20883,3,0,None,0,White,African American,0,6,0,3,NORTH,1,trespass,disturbance
20884,3,0,None,0,White,African American,0,3,1,3,WEST,3,assist others,assist
20885,3,1,None,0,White,White,0,3,3,3,NORTH,2,theft,suspicious
20886,3,0,None,0,White,African American,0,3,2,3,SOUTHWEST,2,suspicious,traffic
20887,3,0,None,0,African American,White,1,6,3,3,NORTH,1,trespass,homicide
20888,3,0,None,1,African American,Unknown,0,3,3,3,SOUTH,0,unknown,unknown
20889,3,1,None,0,White,African American,0,3,4,2,SOUTH,1,warrant,theft
20890,3,1,None,0,White,African American,0,3,5,2,EAST,3,theft,theft
20891,3,1,None,0,Asian,African American,0,2,5,2,WEST,3,assault,assault
20892,3,1,None,1,White,African American,0,5,5,2,EAST,2,assault,theft
20893,3,0,None,0,Asian,White,0,4,1,3,WEST,1,suspicious,suspicious
20894,3,1,None,0,White,African American,0,3,1,3,TRAINING,0,auto,auto
20895,3,1,None,0,White,White,0,3,2,3,EAST,3,warrant,disturbance
20896,3,0,None,0,White,White,1,3,3,3,NORTH,2,theft,suspicious
20897,3,1,None,0,White,White,0,3,2,3,SOUTHWEST,2,disturbance,disturbance
20898,3,0,None,0,White,White,1,2,3,3,EAST,3,person in crisis,person in crisis
20899,3,1,None,0,White,African American,0,3,3,3,EAST,2,assault,disturbance
20900,3,1,None,1,White,White,0,3,2,2,WEST,3,warrant,warrant
20901,3,1,None,0,Hispanic,White,0,3,6,3,EAST,3,property damage,property damage
20902,3,0,None,0,White,White,0,4,5,3,SOUTH,3,assault,disturbance
20903,3,0,None,0,Asian,White,0,3,6,3,EAST,3,trespass,trespass
20904,3,0,None,0,White,African American,0,3,6,3,SOUTH,1,disturbance,suspicious
20905,3,0,None,0,White,Unknown,1,3,6,3,EAST,1,person in crisis,disturbance
20906,3,0,None,0,White,Unknown,1,3,0,3,WEST,1,theft,theft
20907,3,0,None,0,African American,White,0,3,1,3,WEST,3,suspicious,theft
20908,3,0,None,1,Multi-Racial,Native,0,3,1,3,EAST,3,assault,disturbance
20909,3,1,None,0,White,Unknown,0,3,1,3,EAST,3,assault,disturbance
20910,3,1,Lethal Blade,0,White,White,0,6,1,3,WEST,3,assault,vice
20911,3,1,None,0,White,White,0,3,2,3,NORTH,1,theft,theft
20912,3,0,None,0,White,African American,0,3,2,3,WEST,2,assault,assault
20913,3,0,None,0,White,African American,0,2,3,3,SOUTH,2,theft,theft
20914,3,0,None,1,African American,White,0,3,3,3,SOUTH,0,unknown,unknown
20915,3,1,None,0,White,White,0,3,3,3,WEST,3,trespass,theft
20916,3,0,None,0,White,White,1,3,4,3,NORTH,1,suspicious,assault
20917,3,0,None,0,White,White,0,3,4,3,NORTH,1,suspicious,assault
20918,3,0,None,0,White,White,0,4,5,3,SOUTHWEST,2,animal,animal
20919,3,0,None,1,White,White,0,4,5,3,EAST,3,arson,arson
20920,3,0,None,1,African American,White,0,3,5,3,WEST,1,theft,theft
20921,3,0,None,0,White,Hispanic,0,4,0,3,WEST,1,assault,unknown
20922,3,0,None,1,White,White,1,3,4,3,NORTH,2,assault,assault
20923,3,0,None,0,White,White,1,3,5,3,SOUTH,1,disturbance,theft
20924,3,1,None,0,White,White,0,4,6,3,WEST,3,trespass,trespass
20925,3,0,None,0,Native,African American,0,4,6,3,SOUTHWEST,2,trespass,theft
20926,3,1,None,0,White,African American,0,3,6,3,NORTH,2,assault,disturbance
20927,3,0,None,0,White,Unknown,0,3,0,3,WEST,1,theft,theft
20928,3,1,None,0,White,Unknown,0,3,0,3,WEST,1,trespass,trespass
20929,3,0,None,1,White,White,0,2,0,3,TRAINING,0,assault,disturbance
20930,3,0,None,0,White,African American,0,3,1,3,EAST,2,suspicious,assault
20931,3,0,None,0,White,African American,0,3,6,1,EAST,2,unknown,unknown
20932,3,0,None,0,White,White,0,3,2,1,WEST,2,auto,auto
20933,3,0,None,0,White,Unknown,0,3,0,3,WEST,1,theft,theft
20934,3,0,None,0,Hispanic,African American,0,3,0,3,SOUTHWEST,2,theft,theft
20935,3,0,None,0,Hispanic,African American,1,3,0,3,SOUTHWEST,2,theft,theft
20936,3,1,None,0,White,Native,1,3,1,3,TRAINING,0,warrant,suspicious
20937,3,1,None,0,White,White,0,4,2,1,EAST,3,assault,trespass
20938,3,0,None,0,White,White,0,4,3,1,WEST,3,domestic violence,assist
20939,3,0,None,0,White,White,0,3,4,1,WEST,3,suspicious,suspicious
20940,3,0,None,0,White,White,0,4,5,1,NORTH,3,suspicious,trespass
20941,3,1,None,0,White,White,0,3,5,1,EAST,1,auto,auto
20942,3,1,None,0,White,Native,0,4,5,1,WEST,1,assault,assault
20943,3,1,None,0,Asian,White,1,3,4,2,TRAINING,0,traffic,under influence
20944,3,0,None,0,Asian,White,0,3,4,2,EAST,3,theft,theft
20945,3,1,None,0,White,African American,0,3,5,2,EAST,3,theft,theft
20946,3,0,None,0,White,White,1,3,5,2,TRAINING,0,disturbance,suspicious
20947,3,0,None,0,White,African American,0,3,5,2,TRAINING,0,disturbance,suspicious
20948,3,0,None,0,White,White,1,3,5,2,SOUTHWEST,3,domestic violence,disturbance
20949,3,1,None,0,White,Asian,0,3,0,3,WEST,3,assault,disturbance
20950,3,0,None,0,White,African American,0,6,0,3,NORTH,1,trespass,disturbance
20951,3,0,None,0,White,White,0,5,1,3,NORTH,1,disturbance,disturbance
20952,3,1,None,1,Multi-Racial,White,0,3,1,3,TRAINING,0,theft,theft
20953,3,0,None,1,White,White,0,3,2,3,WEST,3,theft,theft
20954,3,1,Firearm,0,White,White,0,3,3,3,SOUTH,0,assault,weapon
20955,3,0,None,0,White,White,0,3,3,3,SOUTH,0,assault,weapon
20956,3,0,None,0,White,White,0,5,3,3,SOUTHWEST,2,trespass,suspicious
20957,3,0,None,0,White,Unknown,2,3,2,2,EAST,2,unknown,unknown
20958,3,0,None,1,White,White,0,3,4,3,NORTH,2,assault,assault
20959,3,0,None,0,Hispanic,African American,0,3,5,3,TRAINING,0,person in crisis,disturbance
20960,3,1,None,0,White,African American,0,3,6,3,EAST,2,unknown,unknown
20961,3,0,None,0,White,White,0,6,6,3,NORTH,2,warrant,warrant
20962,3,0,None,0,White,Unknown,1,3,0,3,WEST,1,trespass,trespass
20963,3,0,None,0,Hispanic,Hispanic,1,3,0,3,SOUTHWEST,2,theft,theft
20964,3,1,None,0,African American,White,1,3,2,1,EAST,1,auto,auto
20965,3,1,None,0,White,African American,0,3,5,1,EAST,1,auto,auto
20966,3,0,None,0,White,African American,0,3,5,1,SOUTH,1,domestic violence,assault
20967,3,1,None,0,White,African American,0,3,6,1,EAST,2,theft,suspicious
20968,3,1,None,0,White,White,0,2,6,1,TRAINING,0,trespass,homicide
20969,3,0,None,0,White,White,1,3,6,1,SOUTH,1,theft,suspicious
20970,3,0,None,0,White,White,0,3,6,1,SOUTH,1,theft,suspicious
20971,3,0,None,0,Multi-Racial,White,0,3,6,1,WEST,2,warrant,under influence
20972,3,0,None,0,Asian,White,0,5,6,1,NORTH,3,trespass,trespass
20973,3,0,None,0,White,African American,0,3,0,1,WEST,2,suspicious,suspicious
20974,3,0,None,0,Asian,White,0,5,5,2,NORTH,3,theft,theft
20975,3,1,None,0,African American,Asian,0,3,2,1,EAST,1,auto,auto
20976,3,1,None,0,White,Asian,0,3,2,1,EAST,2,theft,theft
20977,3,0,None,0,White,White,0,3,2,1,EAST,2,trespass,suspicious
20978,3,0,None,1,African American,Multi-Racial,0,2,2,1,TRAINING,0,trespass,trespass
20979,3,0,None,1,African American,Asian,1,2,2,1,TRAINING,0,trespass,trespass
20980,3,0,None,0,Multi-Racial,White,0,4,3,1,EAST,1,suspicious,theft
20981,3,0,None,0,White,African American,0,3,3,1,EAST,1,suspicious,suspicious
20982,3,0,None,0,White,White,0,3,3,1,SOUTH,2,suspicious,suspicious
20983,3,0,None,0,White,White,0,3,2,2,TRAINING,0,unknown,unknown
20984,3,0,None,1,White,African American,0,3,5,1,SOUTH,3,weapon,weapon
20985,3,0,None,0,White,White,1,2,5,1,TRAINING,0,suspicious,suspicious
20986,3,0,None,0,White,White,0,3,6,1,SOUTH,1,theft,suspicious
20987,3,0,None,0,White,White,0,3,6,1,SOUTH,2,suspicious,suspicious
20988,3,1,None,0,White,White,0,4,6,1,WEST,3,traffic,theft
20989,3,1,None,0,White,African American,0,3,6,1,TRAINING,0,assault,weapon
20990,3,0,None,0,White,African American,0,6,0,1,NORTH,3,suspicious,unknown
20991,3,0,None,0,White,African American,0,3,0,1,WEST,2,suspicious,suspicious
20992,3,1,None,0,White,White,0,3,1,1,NORTH,3,theft,suspicious
20993,3,0,None,0,White,White,0,3,1,1,WEST,2,unknown,unknown
20994,3,0,None,0,White,White,0,4,2,2,NORTH,2,trespass,suspicious
20995,3,0,None,0,White,White,0,3,2,2,WEST,2,person in crisis,assist
20996,3,1,None,0,White,White,0,3,4,2,EAST,1,under influence,warrant
20997,3,0,None,0,White,White,1,3,1,1,WEST,2,unknown,unknown
20998,3,1,None,0,Multi-Racial,African American,0,4,3,2,EAST,1,vice,vice
